charger_id,timestamp,energy_kwh,voltage,current,temperature,soc_percent,status,ai_status,ai_score
OVN-EV-001,2026-03-25 10:09:01.643677,10.54,397.27,29.07,42.89,94.02,Charging,Normal,-0.5312
OVN-EV-003,2026-03-25 10:09:04.442373,24.67,382.99,34.1,37.47,27.64,Charging,Normal,-0.5258
OVN-EV-002,2026-03-25 10:09:04.443886,20.24,415.29,32.94,33.72,53.82,Charging,Normal,-0.4506
OVN-EV-001,2026-03-25 10:09:04.653167,21.4,384.89,30.04,42.24,20.31,Charging,Normal,-0.511
OVN-EV-003,2026-03-25 10:09:07.444660,23.53,384.12,32.07,38.3,53.51,Charging,Normal,-0.4729
OVN-EV-002,2026-03-25 10:09:07.444660,15.03,417.17,28.17,30.1,91.83,Charging,Normal,-0.5615
OVN-EV-001,2026-03-25 10:09:07.670113,12.35,385.68,28.72,30.72,69.39,Charging,Normal,-0.5057
OVN-EV-003,2026-03-25 10:09:10.446032,15.1,401.18,35.8,34.86,68.33,Charging,Normal,-0.4685
OVN-EV-002,2026-03-25 10:09:10.465781,15.31,401.82,32.18,33.34,64.82,Charging,Normal,-0.4309
OVN-EV-001,2026-03-25 10:09:10.678109,14.89,380.25,35.92,40.08,79.65,Charging,Normal,-0.5196
OVN-EV-003,2026-03-25 10:09:13.489921,12.49,397.15,33.64,34.67,90.18,Charging,Normal,-0.4719
OVN-EV-002,2026-03-25 10:09:13.514721,13.07,380.79,34.9,44.16,77.22,Charging,Normal,-0.5142
OVN-EV-001,2026-03-25 10:09:13.678905,19.34,385.97,32.17,30.49,28.05,Charging,Normal,-0.5081
OVN-EV-003,2026-03-25 10:09:16.506427,17.77,404.99,32.01,31.85,52.34,Charging,Normal,-0.4328
OVN-EV-002,2026-03-25 10:09:16.506427,11.63,398.46,30.32,41.01,46.83,Charging,Normal,-0.4562
OVN-EV-001,2026-03-25 10:09:16.691628,10.34,392.33,28.11,43.1,51.66,Charging,Normal,-0.517
OVN-EV-003,2026-03-25 10:09:19.510782,10.77,390.71,31.77,44.18,85.82,Charging,Normal,-0.5033
OVN-EV-002,2026-03-25 10:09:19.511361,10.84,412.62,29.68,40.8,82.89,Charging,Normal,-0.4989
OVN-EV-001,2026-03-25 10:09:19.690231,11.3,404.44,29.24,43.64,49.79,Charging,Normal,-0.4708
OVN-EV-003,2026-03-25 10:09:22.535126,21.55,401.29,30.35,36.33,52.92,Charging,Normal,-0.4329
OVN-EV-002,2026-03-25 10:09:22.535126,12.81,414.82,30.13,37.24,47.07,Charging,Normal,-0.4532
OVN-EV-001,2026-03-25 10:09:22.701820,11.12,414.29,35.3,30.15,89.59,Charging,Normal,-0.5666
OVN-EV-002,2026-03-25 10:09:25.550009,16.66,413.47,33.51,32.64,27.5,Charging,Normal,-0.4831
OVN-EV-003,2026-03-25 10:09:25.550009,17.4,402.84,32.66,41.69,91.49,Charging,Normal,-0.4637
OVN-EV-001,2026-03-25 10:09:25.716041,11.89,418.5,31.24,31.09,71.92,Charging,Normal,-0.5098
OVN-EV-002,2026-03-25 10:09:28.556739,18.67,409.44,34.16,34.04,58.72,Charging,Normal,-0.44
OVN-EV-003,2026-03-25 10:09:28.557263,14.14,419.95,31.93,42.93,94.09,Charging,Normal,-0.5175
OVN-EV-001,2026-03-25 10:09:28.721235,17.63,401.56,28.02,42.55,26.45,Charging,Normal,-0.5004
OVN-EV-002,2026-03-25 10:09:31.578047,24.43,407.67,35.41,31.27,41.55,Charging,Normal,-0.5252
OVN-EV-003,2026-03-25 10:09:31.578047,18.01,409.12,34.23,41.8,48.06,Charging,Normal,-0.4415
OVN-EV-001,2026-03-25 10:09:31.729128,13.58,417.65,28.8,36.39,64.41,Charging,Normal,-0.4699
OVN-EV-002,2026-03-25 10:09:34.578814,19.25,383.78,33.79,35.76,36.03,Charging,Normal,-0.456
OVN-EV-003,2026-03-25 10:09:34.578814,20.95,398.52,31.23,42.13,37.08,Charging,Normal,-0.4541
OVN-EV-001,2026-03-25 10:09:34.738740,18.68,390.61,35.52,35.01,78.19,Charging,Normal,-0.4796
OVN-EV-002,2026-03-25 10:09:37.592091,21.42,412.95,28.28,43.08,70.0,Charging,Normal,-0.4782
OVN-EV-003,2026-03-25 10:09:37.592091,14.88,405.22,33.37,44.28,75.94,Charging,Normal,-0.4549
OVN-EV-001,2026-03-25 10:09:37.736089,10.52,385.9,34.63,31.25,27.47,Charging,Normal,-0.5476
OVN-EV-002,2026-03-25 10:09:40.600345,20.32,388.11,29.14,30.25,79.3,Charging,Normal,-0.513
OVN-EV-003,2026-03-25 10:09:40.600345,22.97,415.35,30.04,38.05,88.75,Charging,Normal,-0.486
OVN-EV-001,2026-03-25 10:09:40.751915,24.81,410.54,28.35,33.01,80.1,Charging,Normal,-0.5273
OVN-EV-002,2026-03-25 10:09:43.605876,22.32,414.17,31.69,37.52,50.9,Charging,Normal,-0.4575
OVN-EV-003,2026-03-25 10:09:43.605876,16.37,386.88,29.78,36.52,87.89,Charging,Normal,-0.4649
OVN-EV-001,2026-03-25 10:09:43.761440,23.88,411.37,32.98,33.94,63.36,Charging,Normal,-0.4711
OVN-EV-003,2026-03-25 10:09:46.611208,10.5,485.09,80.47,80.57,50.26,ANOMALY,ANOMALY,-0.6941
OVN-EV-002,2026-03-25 10:09:46.611208,13.6,402.72,31.8,32.55,35.43,Charging,Normal,-0.4541
OVN-EV-001,2026-03-25 10:09:46.773248,15.76,398.85,32.31,37.79,39.51,Charging,Normal,-0.4295
OVN-EV-003,2026-03-25 10:09:49.627199,12.85,397.7,31.98,42.54,51.46,Charging,Normal,-0.4367
OVN-EV-002,2026-03-25 10:09:49.628230,18.92,391.38,35.4,43.09,72.62,Charging,Normal,-0.4766
OVN-EV-001,2026-03-25 10:09:49.776422,11.06,419.52,30.94,34.59,64.38,Charging,Normal,-0.4943
OVN-EV-003,2026-03-25 10:09:52.622996,21.4,389.9,29.24,30.43,41.17,Charging,Normal,-0.4935
OVN-EV-002,2026-03-25 10:09:52.622996,15.67,391.06,34.88,30.7,46.03,Charging,Normal,-0.4858
OVN-EV-001,2026-03-25 10:09:52.779877,17.6,380.69,32.55,35.52,69.4,Charging,Normal,-0.4667
OVN-EV-003,2026-03-25 10:09:55.626402,18.9,419.6,31.72,35.19,89.01,Charging,Normal,-0.4917
OVN-EV-002,2026-03-25 10:09:55.626402,16.95,415.48,28.1,30.33,66.02,Charging,Normal,-0.5177
OVN-EV-001,2026-03-25 10:09:55.786360,17.73,389.71,28.39,32.3,91.85,Charging,Normal,-0.5057
OVN-EV-003,2026-03-25 10:09:58.644105,23.81,461.87,97.82,71.38,86.39,ANOMALY,ANOMALY,-0.706
OVN-EV-002,2026-03-25 10:09:58.644694,22.57,414.7,31.77,38.71,79.36,Charging,Normal,-0.4573
OVN-EV-001,2026-03-25 10:09:58.792246,12.52,418.27,34.76,37.66,93.2,Charging,Normal,-0.511
OVN-EV-003,2026-03-25 10:10:01.639500,24.3,479.71,96.34,70.53,42.34,ANOMALY,ANOMALY,-0.6932
OVN-EV-002,2026-03-25 10:10:01.639500,11.79,389.67,34.03,35.9,26.05,Charging,Normal,-0.4908
OVN-EV-001,2026-03-25 10:10:01.809354,17.05,384.18,28.66,43.7,62.71,Charging,Normal,-0.4661
OVN-EV-002,2026-03-25 10:10:04.647412,23.5,392.46,28.16,36.01,40.42,Charging,Normal,-0.4812
OVN-EV-003,2026-03-25 10:10:04.647412,22.49,389.52,35.62,32.47,57.1,Charging,Normal,-0.489
OVN-EV-001,2026-03-25 10:10:04.831499,11.52,416.35,32.52,33.66,20.9,Charging,Normal,-0.5246
OVN-EV-002,2026-03-25 10:10:07.648059,18.33,392.21,32.24,38.77,94.49,Charging,Normal,-0.4725
OVN-EV-003,2026-03-25 10:10:07.648568,13.97,417.02,29.98,31.8,61.28,Charging,Normal,-0.4727
OVN-EV-001,2026-03-25 10:10:07.828327,16.61,397.72,31.66,39.17,58.48,Charging,Normal,-0.424
OVN-EV-002,2026-03-25 10:10:10.655249,11.95,397.03,34.89,37.04,75.78,Charging,Normal,-0.4685
OVN-EV-003,2026-03-25 10:10:10.656608,19.93,384.91,35.79,41.63,75.38,Charging,Normal,-0.4834
OVN-EV-001,2026-03-25 10:10:10.848160,17.45,416.29,31.46,41.86,64.88,Charging,Normal,-0.4552
OVN-EV-002,2026-03-25 10:10:13.662692,14.59,408.01,32.68,34.9,73.46,Charging,Normal,-0.4342
OVN-EV-003,2026-03-25 10:10:13.662692,17.19,384.68,29.95,33.44,66.83,Charging,Normal,-0.453
OVN-EV-001,2026-03-25 10:10:13.856098,24.04,399.08,28.68,31.95,50.0,Charging,Normal,-0.5011
OVN-EV-002,2026-03-25 10:10:16.655638,15.86,413.11,33.6,34.18,22.27,Charging,Normal,-0.4724
OVN-EV-003,2026-03-25 10:10:16.655638,12.23,397.43,33.66,37.8,65.25,Charging,Normal,-0.4299
OVN-EV-001,2026-03-25 10:10:16.863404,15.43,408.42,30.68,33.45,50.46,Charging,Normal,-0.4302
OVN-EV-002,2026-03-25 10:10:19.659031,17.72,392.13,30.85,31.32,27.09,Charging,Normal,-0.4771
OVN-EV-003,2026-03-25 10:10:19.659031,10.86,418.27,31.02,42.03,26.63,Charging,Normal,-0.5342
OVN-EV-001,2026-03-25 10:10:19.877063,21.26,480.88,86.51,78.61,65.05,ANOMALY,Normal,-0.6521
OVN-EV-002,2026-03-25 10:10:22.674448,24.44,392.32,30.26,31.98,76.85,Charging,Normal,-0.4968
OVN-EV-003,2026-03-25 10:10:22.674448,11.77,392.55,31.64,43.86,46.63,Charging,Normal,-0.4685
OVN-EV-001,2026-03-25 10:10:22.879178,13.84,380.31,29.69,35.75,72.89,Charging,Normal,-0.474
OVN-EV-003,2026-03-25 10:10:25.678210,12.92,388.83,29.13,44.71,85.77,Charging,Normal,-0.4938
OVN-EV-002,2026-03-25 10:10:25.679293,22.79,413.66,33.63,40.68,44.6,Charging,Normal,-0.4588
OVN-EV-001,2026-03-25 10:10:25.885240,19.19,408.56,32.74,31.46,83.65,Charging,Normal,-0.4688
OVN-EV-003,2026-03-25 10:10:28.686473,10.27,417.12,33.78,31.15,62.63,Charging,Normal,-0.5195
OVN-EV-002,2026-03-25 10:10:28.686473,20.1,393.76,28.2,40.96,72.42,Charging,Normal,-0.4593
OVN-EV-001,2026-03-25 10:10:28.901879,11.34,387.4,32.27,39.12,77.36,Charging,Normal,-0.4687
OVN-EV-003,2026-03-25 10:10:31.692695,11.56,386.28,29.88,33.08,39.92,Charging,Normal,-0.4848
OVN-EV-002,2026-03-25 10:10:31.692695,23.6,389.67,30.76,34.3,69.37,Charging,Normal,-0.4635
OVN-EV-001,2026-03-25 10:10:31.916164,13.66,391.17,33.28,31.48,91.89,Charging,Normal,-0.486
OVN-EV-003,2026-03-25 10:10:34.682999,17.71,386.24,35.62,34.6,50.46,Charging,Normal,-0.4727
OVN-EV-002,2026-03-25 10:10:34.684295,14.97,409.36,29.05,41.2,83.42,Charging,Normal,-0.458
OVN-EV-001,2026-03-25 10:10:34.926549,19.44,389.69,32.24,33.11,24.27,Charging,Normal,-0.4723
OVN-EV-003,2026-03-25 10:10:37.696136,15.45,410.74,35.74,38.26,35.21,Charging,Normal,-0.4746
OVN-EV-002,2026-03-25 10:10:37.697526,20.91,408.66,31.14,37.72,50.95,Charging,Normal,-0.4291
OVN-EV-001,2026-03-25 10:10:37.922643,17.95,414.98,28.51,36.94,30.6,Charging,Normal,-0.481
OVN-EV-003,2026-03-25 10:10:40.705253,19.63,400.99,31.03,44.05,36.36,Charging,Normal,-0.441
OVN-EV-002,2026-03-25 10:10:40.706553,22.7,402.66,35.64,33.85,79.76,Charging,Normal,-0.492
OVN-EV-001,2026-03-25 10:10:40.929888,15.82,385.52,34.43,37.72,32.35,Charging,Normal,-0.4744
OVN-EV-003,2026-03-25 10:10:43.711603,17.2,391.16,28.07,34.8,68.65,Charging,Normal,-0.4669
OVN-EV-002,2026-03-25 10:10:43.711603,14.24,396.25,31.11,40.16,39.63,Charging,Normal,-0.4354
OVN-EV-001,2026-03-25 10:10:43.930576,24.93,484.12,87.45,71.0,57.47,ANOMALY,ANOMALY,-0.6846
OVN-EV-003,2026-03-25 10:10:46.718795,13.41,406.82,29.88,39.5,20.64,Charging,Normal,-0.4968
OVN-EV-002,2026-03-25 10:10:46.718795,15.16,416.68,28.91,44.85,65.44,Charging,Normal,-0.4828
OVN-EV-001,2026-03-25 10:10:46.929190,11.63,413.52,33.23,39.56,39.52,Charging,Normal,-0.4714
OVN-EV-003,2026-03-25 10:10:49.738816,24.92,399.86,28.32,36.27,90.87,Charging,Normal,-0.5274
OVN-EV-002,2026-03-25 10:10:49.738816,10.24,407.37,29.56,35.39,21.84,Charging,Normal,-0.5469
OVN-EV-001,2026-03-25 10:10:49.931118,20.09,418.02,34.17,33.54,83.2,Charging,Normal,-0.4804
OVN-EV-003,2026-03-25 10:10:52.743428,12.43,397.28,31.13,30.01,27.71,Charging,Normal,-0.5023
OVN-EV-002,2026-03-25 10:10:52.743428,11.51,411.47,32.33,30.26,59.19,Charging,Normal,-0.4896
OVN-EV-001,2026-03-25 10:10:52.943716,18.65,419.19,30.62,40.34,51.21,Charging,Normal,-0.4615
OVN-EV-003,2026-03-25 10:10:55.756711,10.29,382.81,30.05,36.02,73.97,Charging,Normal,-0.514
OVN-EV-002,2026-03-25 10:10:55.756711,23.34,412.1,29.18,32.22,90.33,Charging,Normal,-0.5166
OVN-EV-001,2026-03-25 10:10:55.948493,12.51,407.03,30.08,44.98,61.93,Charging,Normal,-0.4816
OVN-EV-003,2026-03-25 10:10:58.751964,10.39,399.8,33.43,34.72,88.61,Charging,Normal,-0.4994
OVN-EV-002,2026-03-25 10:10:58.751964,18.81,416.21,32.28,37.37,92.23,Charging,Normal,-0.4745
OVN-EV-001,2026-03-25 10:10:58.959639,15.13,414.45,34.57,42.22,44.99,Charging,Normal,-0.4589
OVN-EV-003,2026-03-25 10:11:01.766888,21.72,394.71,34.12,32.07,77.27,Charging,Normal,-0.477
OVN-EV-002,2026-03-25 10:11:01.768906,13.93,396.5,32.78,33.91,80.54,Charging,Normal,-0.4399
OVN-EV-001,2026-03-25 10:11:01.969171,21.09,412.22,28.88,33.5,28.78,Charging,Normal,-0.5026
OVN-EV-002,2026-03-25 10:11:04.770400,11.19,405.8,35.82,34.89,57.04,Charging,Normal,-0.494
OVN-EV-003,2026-03-25 10:11:04.771698,21.19,417.88,33.9,39.8,33.8,Charging,Normal,-0.473
OVN-EV-001,2026-03-25 10:11:04.978197,17.79,405.64,34.35,40.11,79.53,Charging,Normal,-0.4415
OVN-EV-002,2026-03-25 10:11:07.789665,10.73,418.44,34.86,33.33,20.0,Charging,Normal,-0.5516
OVN-EV-003,2026-03-25 10:11:07.791107,21.65,381.13,30.15,37.72,43.17,Charging,Normal,-0.4686
OVN-EV-001,2026-03-25 10:11:07.976591,10.19,390.45,28.96,44.05,30.16,Charging,Normal,-0.5514
OVN-EV-002,2026-03-25 10:11:10.815182,22.09,411.29,28.97,36.35,33.08,Charging,Normal,-0.472
OVN-EV-003,2026-03-25 10:11:10.815182,13.29,413.06,33.07,39.61,69.07,Charging,Normal,-0.4411
OVN-EV-001,2026-03-25 10:11:10.984434,22.14,417.12,34.5,33.23,29.36,Charging,Normal,-0.4938
OVN-EV-002,2026-03-25 10:11:13.821564,18.96,404.36,30.96,40.37,69.06,Charging,Normal,-0.4282
OVN-EV-003,2026-03-25 10:11:13.821564,17.37,392.31,31.82,37.13,74.02,Charging,Normal,-0.4286
OVN-EV-001,2026-03-25 10:11:14.004977,10.13,399.36,33.64,40.09,83.3,Charging,Normal,-0.5035
OVN-EV-002,2026-03-25 10:11:16.819395,21.74,380.62,32.05,30.52,50.79,Charging,Normal,-0.4914
OVN-EV-003,2026-03-25 10:11:16.819395,19.63,392.13,33.62,35.97,63.92,Charging,Normal,-0.4295
OVN-EV-001,2026-03-25 10:11:17.015724,21.3,386.4,31.46,30.99,77.01,Charging,Normal,-0.4863
OVN-EV-002,2026-03-25 10:11:19.816252,18.78,413.7,31.72,39.52,56.53,Charging,Normal,-0.4352
OVN-EV-003,2026-03-25 10:11:19.817935,13.19,394.05,34.32,40.54,37.94,Charging,Normal,-0.4523
OVN-EV-001,2026-03-25 10:11:20.032387,14.19,415.58,35.87,42.67,74.47,Charging,Normal,-0.5063
OVN-EV-002,2026-03-25 10:11:22.821611,16.76,405.92,34.71,33.94,72.58,Charging,Normal,-0.4532
OVN-EV-003,2026-03-25 10:11:22.821611,15.76,408.5,29.6,43.94,75.45,Charging,Normal,-0.4592
OVN-EV-001,2026-03-25 10:11:23.052057,12.89,380.48,29.46,37.72,28.01,Charging,Normal,-0.5021
OVN-EV-002,2026-03-25 10:11:25.809016,10.16,380.12,31.6,37.43,72.4,Charging,Normal,-0.5139
OVN-EV-003,2026-03-25 10:11:25.809016,19.87,382.07,32.28,31.41,60.4,Charging,Normal,-0.4695
OVN-EV-001,2026-03-25 10:11:26.063190,12.27,389.73,33.98,33.16,72.44,Charging,Normal,-0.4737
OVN-EV-002,2026-03-25 10:11:28.819502,20.9,393.83,29.05,31.0,88.84,Charging,Normal,-0.4947
OVN-EV-003,2026-03-25 10:11:28.819502,21.22,393.54,33.83,33.09,58.0,Charging,Normal,-0.4467
OVN-EV-001,2026-03-25 10:11:29.069957,17.88,399.13,35.74,36.43,88.35,Charging,Normal,-0.4851
OVN-EV-002,2026-03-25 10:11:31.833518,19.12,402.43,29.58,31.45,43.47,Charging,Normal,-0.4483
OVN-EV-003,2026-03-25 10:11:31.833518,20.65,404.74,29.95,34.97,58.94,Charging,Normal,-0.4344
OVN-EV-001,2026-03-25 10:11:32.080427,14.43,468.83,96.2,71.96,63.84,ANOMALY,ANOMALY,-0.6721
OVN-EV-002,2026-03-25 10:11:34.833617,14.9,418.39,32.03,32.59,25.3,Charging,Normal,-0.4934
OVN-EV-003,2026-03-25 10:11:34.833617,14.81,469.54,99.68,86.0,81.77,ANOMALY,ANOMALY,-0.6859
OVN-EV-001,2026-03-25 10:11:35.091963,14.1,415.58,28.71,31.48,27.18,Charging,Normal,-0.5143
OVN-EV-002,2026-03-25 10:11:37.845900,12.9,404.55,31.12,30.08,23.33,Charging,Normal,-0.5004
OVN-EV-003,2026-03-25 10:11:37.846767,14.43,401.55,35.4,34.95,56.9,Charging,Normal,-0.4603
OVN-EV-001,2026-03-25 10:11:38.106820,22.38,392.44,28.54,37.1,71.53,Charging,Normal,-0.469
OVN-EV-002,2026-03-25 10:11:40.853355,11.35,388.3,31.36,30.63,28.26,Charging,Normal,-0.5293
OVN-EV-003,2026-03-25 10:11:40.853355,16.0,408.08,32.86,41.76,46.57,Charging,Normal,-0.4293
OVN-EV-001,2026-03-25 10:11:41.109824,18.62,407.94,28.76,38.35,80.41,Charging,Normal,-0.4458
OVN-EV-002,2026-03-25 10:11:43.876879,16.07,382.42,34.98,36.32,37.36,Charging,Normal,-0.4736
OVN-EV-003,2026-03-25 10:11:43.876879,21.15,393.34,29.09,31.35,60.13,Charging,Normal,-0.4684
OVN-EV-001,2026-03-25 10:11:44.108739,20.79,389.17,28.99,41.8,70.25,Charging,Normal,-0.4562
OVN-EV-003,2026-03-25 10:11:46.881321,14.21,415.83,29.87,42.76,91.43,Charging,Normal,-0.5015
OVN-EV-002,2026-03-25 10:11:46.881832,16.63,383.13,33.37,44.48,55.37,Charging,Normal,-0.4805
OVN-EV-001,2026-03-25 10:11:47.128262,18.49,410.1,33.65,40.45,52.7,Charging,Normal,-0.4273
OVN-EV-003,2026-03-25 10:11:49.892375,10.41,411.76,32.04,38.59,37.02,Charging,Normal,-0.4963
OVN-EV-002,2026-03-25 10:11:49.892375,24.95,397.26,35.96,39.28,32.75,Charging,Normal,-0.5299
OVN-EV-001,2026-03-25 10:11:50.128162,13.41,405.21,30.16,35.37,42.57,Charging,Normal,-0.4392
OVN-EV-003,2026-03-25 10:11:52.905600,22.78,402.24,29.81,43.19,47.41,Charging,Normal,-0.4566
OVN-EV-002,2026-03-25 10:11:52.905600,15.37,418.24,31.01,39.41,72.14,Charging,Normal,-0.4596
OVN-EV-001,2026-03-25 10:11:53.141127,16.24,410.23,31.59,42.28,61.82,Charging,Normal,-0.4386
OVN-EV-003,2026-03-25 10:11:55.909398,14.46,390.23,30.27,38.87,79.74,Charging,Normal,-0.435
OVN-EV-002,2026-03-25 10:11:55.909398,22.93,419.11,31.05,37.84,68.47,Charging,Normal,-0.4718
OVN-EV-001,2026-03-25 10:11:56.156590,23.46,380.08,35.13,33.62,22.72,Charging,Normal,-0.5459
OVN-EV-003,2026-03-25 10:11:58.905567,14.25,416.84,33.9,38.45,94.44,Charging,Normal,-0.5023
OVN-EV-002,2026-03-25 10:11:58.905567,14.31,412.61,29.36,34.42,77.77,Charging,Normal,-0.4599
OVN-EV-001,2026-03-25 10:11:59.156429,16.09,468.77,85.54,88.9,57.25,ANOMALY,ANOMALY,-0.6692
OVN-EV-003,2026-03-25 10:12:01.917572,22.14,398.23,34.83,42.4,93.91,Charging,Normal,-0.5071
OVN-EV-002,2026-03-25 10:12:01.917572,17.75,385.61,32.1,44.83,32.41,Charging,Normal,-0.4839
OVN-EV-001,2026-03-25 10:12:02.154240,24.22,406.26,33.54,41.25,71.61,Charging,Normal,-0.4745
OVN-EV-002,2026-03-25 10:12:04.928226,14.97,495.08,97.53,84.58,39.86,ANOMALY,ANOMALY,-0.6987
OVN-EV-003,2026-03-25 10:12:04.928226,10.65,418.65,30.51,33.24,31.49,Charging,Normal,-0.5164
OVN-EV-001,2026-03-25 10:12:05.178139,10.48,417.38,32.49,34.02,49.8,Charging,Normal,-0.5051
OVN-EV-002,2026-03-25 10:12:07.930216,17.92,397.56,32.81,39.08,63.87,Charging,Normal,-0.4221
OVN-EV-003,2026-03-25 10:12:07.930623,20.63,383.02,35.18,32.09,44.55,Charging,Normal,-0.4916
OVN-EV-001,2026-03-25 10:12:08.180508,11.99,386.71,32.41,32.53,38.92,Charging,Normal,-0.4772
OVN-EV-002,2026-03-25 10:12:10.919725,18.33,413.63,31.71,41.31,74.11,Charging,Normal,-0.4403
OVN-EV-003,2026-03-25 10:12:10.921317,22.93,399.65,31.13,44.11,53.53,Charging,Normal,-0.4708
OVN-EV-001,2026-03-25 10:12:11.172334,13.0,411.52,33.95,30.24,70.97,Charging,Normal,-0.4888
OVN-EV-002,2026-03-25 10:12:13.923350,23.16,411.83,28.16,34.13,62.21,Charging,Normal,-0.4838
OVN-EV-003,2026-03-25 10:12:13.923350,18.68,412.37,34.68,30.42,76.63,Charging,Normal,-0.4841
OVN-EV-001,2026-03-25 10:12:14.177521,15.28,385.32,33.81,38.73,50.73,Charging,Normal,-0.4387
OVN-EV-002,2026-03-25 10:12:16.939771,14.96,413.85,31.83,34.37,69.06,Charging,Normal,-0.4387
OVN-EV-003,2026-03-25 10:12:16.942288,10.74,386.79,34.53,41.48,34.76,Charging,Normal,-0.5059
OVN-EV-001,2026-03-25 10:12:17.180386,20.29,414.54,31.71,36.44,23.96,Charging,Normal,-0.4787
OVN-EV-002,2026-03-25 10:12:19.960570,19.9,401.61,28.62,31.23,55.8,Charging,Normal,-0.4686
OVN-EV-003,2026-03-25 10:12:19.960570,17.58,395.83,30.57,44.26,81.87,Charging,Normal,-0.4643
OVN-EV-001,2026-03-25 10:12:20.199289,21.63,401.18,33.49,34.29,58.25,Charging,Normal,-0.4426
OVN-EV-002,2026-03-25 10:12:22.957501,13.92,411.83,31.02,41.72,44.75,Charging,Normal,-0.441
OVN-EV-003,2026-03-25 10:12:22.957501,17.43,410.11,33.76,39.39,70.44,Charging,Normal,-0.4333
OVN-EV-001,2026-03-25 10:12:23.215023,10.37,396.17,28.92,39.52,58.33,Charging,Normal,-0.4913
OVN-EV-003,2026-03-25 10:12:25.954968,23.81,393.63,32.73,33.89,46.22,Charging,Normal,-0.466
OVN-EV-002,2026-03-25 10:12:25.954968,18.74,404.5,34.68,41.69,59.9,Charging,Normal,-0.4374
OVN-EV-001,2026-03-25 10:12:26.225151,16.09,380.46,35.31,33.88,63.56,Charging,Normal,-0.4904
OVN-EV-003,2026-03-25 10:12:28.962892,18.23,409.63,35.38,30.41,26.7,Charging,Normal,-0.52
OVN-EV-002,2026-03-25 10:12:28.962892,16.21,415.81,34.73,37.13,93.97,Charging,Normal,-0.4935
OVN-EV-001,2026-03-25 10:12:29.213128,14.96,407.51,30.84,37.34,71.28,Charging,Normal,-0.4276
OVN-EV-003,2026-03-25 10:12:31.970092,15.78,380.74,28.38,33.11,32.84,Charging,Normal,-0.4876
OVN-EV-002,2026-03-25 10:12:31.970092,15.67,384.67,30.89,43.47,56.97,Charging,Normal,-0.4466
OVN-EV-001,2026-03-25 10:12:32.226588,19.83,388.13,32.77,33.57,66.65,Charging,Normal,-0.4361
OVN-EV-003,2026-03-25 10:12:34.988249,15.85,486.49,90.49,89.42,25.03,ANOMALY,ANOMALY,-0.6859
OVN-EV-002,2026-03-25 10:12:34.988249,24.58,397.22,28.59,40.9,42.9,Charging,Normal,-0.49
OVN-EV-001,2026-03-25 10:12:35.239085,20.66,412.06,32.58,44.63,76.04,Charging,Normal,-0.4747
OVN-EV-003,2026-03-25 10:12:37.987929,17.46,401.38,35.08,43.38,20.34,Charging,Normal,-0.5132
OVN-EV-002,2026-03-25 10:12:37.987929,12.18,416.59,35.07,43.46,85.25,Charging,Normal,-0.5114
OVN-EV-001,2026-03-25 10:12:38.255796,10.12,413.89,32.66,35.91,50.88,Charging,Normal,-0.4973
OVN-EV-003,2026-03-25 10:12:41.003327,19.56,403.37,28.48,32.07,48.95,Charging,Normal,-0.4642
OVN-EV-002,2026-03-25 10:12:41.004685,23.55,384.81,32.91,41.1,59.83,Charging,Normal,-0.4744
OVN-EV-001,2026-03-25 10:12:41.262097,14.64,388.08,30.23,32.13,20.69,Charging,Normal,-0.4964
OVN-EV-003,2026-03-25 10:12:43.997994,11.63,416.9,32.5,36.47,51.12,Charging,Normal,-0.4818
OVN-EV-002,2026-03-25 10:12:43.997994,15.28,407.53,32.55,38.54,27.09,Charging,Normal,-0.4527
OVN-EV-001,2026-03-25 10:12:44.271853,15.18,394.52,28.62,42.62,90.86,Charging,Normal,-0.503
OVN-EV-003,2026-03-25 10:12:47.012534,19.64,415.8,29.75,35.75,45.06,Charging,Normal,-0.4655
OVN-EV-002,2026-03-25 10:12:47.012534,22.12,402.64,34.21,36.94,88.06,Charging,Normal,-0.4508
OVN-EV-001,2026-03-25 10:12:47.271845,19.76,410.11,32.5,42.37,78.6,Charging,Normal,-0.4444
OVN-EV-003,2026-03-25 10:12:50.029895,22.79,416.81,32.12,42.73,65.89,Charging,Normal,-0.4748
OVN-EV-002,2026-03-25 10:12:50.029895,24.91,383.0,34.17,35.42,89.36,Charging,Normal,-0.5413
OVN-EV-001,2026-03-25 10:12:50.265060,16.51,382.49,32.51,33.4,91.02,Charging,Normal,-0.496
OVN-EV-003,2026-03-25 10:12:53.043532,23.79,393.78,30.19,41.66,67.77,Charging,Normal,-0.4682
OVN-EV-002,2026-03-25 10:12:53.043532,23.28,394.9,28.55,43.57,86.76,Charging,Normal,-0.5106
OVN-EV-001,2026-03-25 10:12:53.264639,11.47,396.09,32.6,34.21,80.58,Charging,Normal,-0.4848
OVN-EV-003,2026-03-25 10:12:56.051930,12.28,417.95,29.06,43.83,92.56,Charging,Normal,-0.5356
OVN-EV-002,2026-03-25 10:12:56.051930,23.42,416.8,31.77,33.17,32.56,Charging,Normal,-0.4943
OVN-EV-001,2026-03-25 10:12:56.281349,10.25,388.96,35.75,43.91,35.51,Charging,Normal,-0.5425
OVN-EV-003,2026-03-25 10:12:59.059917,12.28,407.53,29.02,36.17,57.36,Charging,Normal,-0.4644
